"GPS_CODE","GPS variables","LOCATION","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2005","2005","PC","Percentage","0","Units",,,62.13,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2006","2006","PC","Percentage","0","Units",,,60.6,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2007","2007","PC","Percentage","0","Units",,,59.18,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2008","2008","PC","Percentage","0","Units",,,60,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2009","2009","PC","Percentage","0","Units",,,55.45,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2010","2010","PC","Percentage","0","Units",,,52.05,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2011","2011","PC","Percentage","0","Units",,,49.81,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2012","2012","PC","Percentage","0","Units",,,39.47,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","TUR","Turkey","2013","2013","PC","Percentage","0","Units",,,45.22,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2000","2000","PC","Percentage","0","Units",,,17.27,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2005","2005","PC","Percentage","0","Units",,,17.39,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2006","2006","PC","Percentage","0","Units",,,17.71,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2007","2007","PC","Percentage","0","Units",,,18.05,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2008","2008","PC","Percentage","0","Units",,,18.11,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2009","2009","PC","Percentage","0","Units",,,18,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2010","2010","PC","Percentage","0","Units",,,18.3,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2011","2011","PC","Percentage","0","Units",,,17.81,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2012","2012","PC","Percentage","0","Units",,,19.08,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","GBR","United Kingdom","2013","2013","PC","Percentage","0","Units",,,18.25,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2000","2000","PC","Percentage","0","Units",,,15.77,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2005","2005","PC","Percentage","0","Units",,,16.95,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2006","2006","PC","Percentage","0","Units",,,16.28,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2007","2007","PC","Percentage","0","Units",,,16.59,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2008","2008","PC","Percentage","0","Units",,,16.99,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2009","2009","PC","Percentage","0","Units",,,18.98,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2010","2010","PC","Percentage","0","Units",,,18.04,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2011","2011","PC","Percentage","0","Units",,,18.26,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2012","2012","PC","Percentage","0","Units",,,17.57,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","USA","United States","2013","2013","PC","Percentage","0","Units",,,18.07,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ARG","Argentina","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2007","2007","PC","Percentage","0","Units",,,28.33,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2008","2008","PC","Percentage","0","Units",,,27.04,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2009","2009","PC","Percentage","0","Units",,,27.37,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2011","2011","PC","Percentage","0","Units",,,25.62,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2012","2012","PC","Percentage","0","Units",,,27.9,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","BRA","Brazil","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2011","2011","PC","Percentage","0","Units",,,29.94,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHL","Chile","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","CHN","China (People's Republic of)","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","COL","Colombia","2013","2013","PC","Percentage","0","Units",,,31.25,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2005","2005","PC","Percentage","0","Units",,,19.46,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2006","2006","PC","Percentage","0","Units",,,13.79,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2007","2007","PC","Percentage","0","Units",,,16.06,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2008","2008","PC","Percentage","0","Units",,,16.49,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2009","2009","PC","Percentage","0","Units",,,21.05,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2010","2010","PC","Percentage","0","Units",,,20.19,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2011","2011","PC","Percentage","0","Units",,,17.35,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2012","2012","PC","Percentage","0","Units",,,19.82,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","EST","Estonia","2013","2013","PC","Percentage","0","Units",,,18.53,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IND","India","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","IDN","Indonesia","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2005","2005","PC","Percentage","0","Units",,,30.68,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2006","2006","PC","Percentage","0","Units",,,29.65,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2007","2007","PC","Percentage","0","Units",,,31.17,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2008","2008","PC","Percentage","0","Units",,,27.82,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2009","2009","PC","Percentage","0","Units",,,28.48,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2010","2010","PC","Percentage","0","Units",,,26.16,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,25.45,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,18.8,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,17.55,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2010","2010","PC","Percentage","0","Units",,,21.47,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2011","2011","PC","Percentage","0","Units",,,19.79,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2012","2012","PC","Percentage","0","Units",,,20.59,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","LVA","Latvia","2013","2013","PC","Percentage","0","Units",,,18.47,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","RUS","Russia","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SAU","Saudi Arabia","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2005","2005","PC","Percentage","0","Units",,,11.62,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2006","2006","PC","Percentage","0","Units",,,12.34,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2007","2007","PC","Percentage","0","Units",,,12.3,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2008","2008","PC","Percentage","0","Units",,,9.89,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2009","2009","PC","Percentage","0","Units",,,9.04,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2010","2010","PC","Percentage","0","Units",,,9.29,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2011","2011","PC","Percentage","0","Units",,,10.44,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2012","2012","PC","Percentage","0","Units",,,10.7,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","SVN","Slovenia","2013","2013","PC","Percentage","0","Units",,,13.63,,
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2008","2008","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2009","2009","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2010","2010","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2011","2011","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2012","2012","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","ZAF","South Africa","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2000","2000","PC","Percentage","0","Units",,,19.95,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2005","2005","PC","Percentage","0","Units",,,18.51,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2006","2006","PC","Percentage","0","Units",,,17.71,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2007","2007","PC","Percentage","0","Units",,,17.53,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2008","2008","PC","Percentage","0","Units",,,17.07,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2009","2009","PC","Percentage","0","Units",,,17.8,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2010","2010","PC","Percentage","0","Units",,,17.75,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2011","2011","PC","Percentage","0","Units",,,18.19,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2012","2012","PC","Percentage","0","Units",,,17.73,"f","This value has a note in the original table"
"C024","Young women neither employed nor in education or training, 15-29 year-olds","OAVG","OECD - Average","2013","2013","PC","Percentage","0","Units",,,17.72,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","AUS","Australia","2000","2000","PC","Percentage","0","Units",,,5.06,,
"C028","Share of worldwide foreign students","AUS","Australia","2012","2012","PC","Percentage","0","Units",,,5.51,,
"C028","Share of worldwide foreign students","AUT","Austria","2000","2000","PC","Percentage","0","Units",,,1.45,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","AUT","Austria","2012","2012","PC","Percentage","0","Units",,,1.69,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,1.85,,
"C028","Share of worldwide foreign students","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,1.23,,
"C028","Share of worldwide foreign students","CAN","Canada","2000","2000","PC","Percentage","0","Units",,,4.52,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","CAN","Canada","2012","2012","PC","Percentage","0","Units",,,4.88,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","CZE","Czech Republic","2000","2000","PC","Percentage","0","Units",,,0.26,,
"C028","Share of worldwide foreign students","CZE","Czech Republic","2012","2012","PC","Percentage","0","Units",,,0.87,,
"C028","Share of worldwide foreign students","DNK","Denmark","2000","2000","PC","Percentage","0","Units",,,0.61,,
"C028","Share of worldwide foreign students","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,0.71,,
"C028","Share of worldwide foreign students","FIN","Finland","2000","2000","PC","Percentage","0","Units",,,0.26,,
"C028","Share of worldwide foreign students","FIN","Finland","2012","2012","PC","Percentage","0","Units",,,0.38,,
"C028","Share of worldwide foreign students","FRA","France","2000","2000","PC","Percentage","0","Units",,,6.56,,
"C028","Share of worldwide foreign students","FRA","France","2012","2012","PC","Percentage","0","Units",,,5.99,,
"C028","Share of worldwide foreign students","DEU","Germany","2000","2000","PC","Percentage","0","Units",,,8.95,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,6.34,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","GRC","Greece","2000","2000","PC","Percentage","0","Units",,,0.41,,
"C028","Share of worldwide foreign students","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,0.64,,
"C028","Share of worldwide foreign students","HUN","Hungary","2000","2000","PC","Percentage","0","Units",,,0.47,,
"C028","Share of worldwide foreign students","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,0.44,,
"C028","Share of worldwide foreign students","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,0.01,,
"C028","Share of worldwide foreign students","ISL","Iceland","2012","2012","PC","Percentage","0","Units",,,0.02,,
"C028","Share of worldwide foreign students","IRL","Ireland","2000","2000","PC","Percentage","0","Units",,,0.35,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,0.61,"f","This value has a note in the original table"
"C028","Share of worldwide foreign students","ITA","Italy","2000","2000","PC","Percentage","0","Units",,,1.19,,
"C028","Share of worldwide foreign students","ITA","Italy","2012","2012","PC","Percentage","0","Units",,,1.71,,
"C028","Share of worldwide foreign students","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,3.19,,
"C028","Share of worldwide foreign students","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,3.32,,
"C028","Share of worldwide foreign students","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,0.16,,
"C028","Share of worldwide foreign students","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,1.31,,
"C028","Share of worldwide foreign students","LUX","Luxembourg","2000","2000","PC","Percentage","0","Units",,,0.03,,
"C028","Share of worldwide foreign students","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,0.06,,
